# Designed quadrature rule — Legendre / uniform (Le) family
# family: legendre
# weight function: uniform on the unit cube, density 1 on [0,1]^d (Lebesgue measure, the unit cube frame of the bank)
# normalization: total mass 1, so the weights sum to 1
# verified: sum of weights = 1   (|sum w - 1| = 8.674e-19)
# domain: [0,1]^d
# d: 5   p: 9   q: 5   n: 266
# exactness: all monomials of total degree <= p
# verified max relative monomial error (BigFloat, 192 bits): 7.171422e-18
# relative error definition: |sum_s w_s prod_k x_sk^a_k - E[x^a]| / max(sum_s |w_s| prod_k |x_sk|^a_k, 1)
# project relative gate: 1.0e-11 (passed)
# min weight: 0.00057332817596796666   max weight: 0.017814987037076953   (all weights positive)
# node range: [4.9983691062203942e-07, 0.99999950016308936] (all nodes strictly inside the cube)
# source file: rules/legendre_d5_p9_n266.csv   (local tree: sync)
# source sha256: a23616467c8d6aaa4a0c97692a09475ec74023a9f5f5117ccb100130afb41a40
# precision shipped: Float64 round-trip (17 significant digits)
# credit: unrecorded
# credit note: no entry in rules/literature.tsv or rules/lineage/; the per-rule lineage ledger only starts 2026-09-10, so this rule's origin is genuinely unrecorded. No evidence for this cell in any source consulted either: no worker log naming the file, no per-host provenance index naming it (comms/provenance/, which is how the office desktop and the laptop report their own logs), no lineage entry, no cluster harvest ledger (OSPool and Roar finds ARE recorded there), no downgrade entry and no sidecar reaching this count. So this deposit does not show who made it, in either direction
# credit evidence grade: none
# credit evidence: no sidecar, worker-log or lineage evidence in either local tree
# lineage parent: unrecorded
# lineage chain root: unrecorded
# credit vocabulary: ours | derived-from:<rule> (<paper>) | transcribed:<source> | same-rule:<source> | unrecorded
# tie: no-published-count-on-record
# tie note: no published count for this cell is recorded in the repo
# tie vocabulary: same-rule:<source> | distinct:<source> (equal count, different node set) | unestablished:<source> | no-tie | no-published-count-on-record
# extended precision: twin-shipped
# Float64 file origin: round-down of the extended twin (row order shared with rules_extended/); the source file above is the bank file the twin was refined from
# extended-precision twin: rules_extended/legendre_d5_p9_q5_n266.mp.csv (80 digits, verified rel err 4.401077e-72)
# Float64 file: round-down of the extended twin (row order shared): row i here is row i of the twin rounded to Float64
# the twin rounded to IEEE binary128 (Float128): verified rel err 7.300902e-36 (0.04 eps128)
# extended-precision source sha256: e36c37343eb4e1e929655f9b7d39618fb2681219f11b3ae81dec1be6d8abdc91
# generated: 2026-09-19T21:21:24 by make_publish.jl
# columns: x1,x2,x3,x4,x5,w
x1,x2,x3,x4,x5,w
0.045712431415933286,0.2842312047222072,0.05674755883599842,0.9529002855278008,0.7204444476151493,0.001676341976263597
0.9542875685840667,0.7157687952777928,0.9432524411640015,0.04709971447219914,0.2795555523848508,0.001676341976263597
0.7400364522724765,0.14528715311370258,0.330370181666145,0.6725130108822512,0.8461876374785552,0.009057354664246597
0.25996354772752356,0.8547128468862975,0.669629818333855,0.32748698911774876,0.15381236252144478,0.009057354664246597
0.19094385236552577,0.21702158740643288,0.3148764423533042,0.5049421130713335,0.020285101159335833,0.003758244021646095
0.8090561476344742,0.7829784125935672,0.6851235576466957,0.4950578869286664,0.9797148988406642,0.003758244021646095
0.21860985481662948,0.9019233779299869,0.42144532264960866,0.9086295853905516,0.022797724433624537,0.0015764639664526375
0.7813901451833705,0.09807662207001308,0.5785546773503913,0.09137041460944835,0.9772022755663755,0.0015764639664526375
0.5001757110096084,0.9576445504019641,0.7062388881621082,0.9184041791296118,0.9340626839367148,0.0020607666898881647
0.49982428899039155,0.04235544959803595,0.2937611118378917,0.08159582087038816,0.06593731606328526,0.0020607666898881647
0.22130952768199422,0.7705748988896808,0.5168676637009044,0.2181997062370298,0.837355975299222,0.008219782172382145
0.7786904723180058,0.22942510111031922,0.4831323362990956,0.7818002937629702,0.16264402470077802,0.008219782172382145
0.8952040094521223,0.01007954383740444,0.03995414766016325,0.16860008549344183,0.25782569600191846,0.001198129021473129
0.1047959905478777,0.9899204561625956,0.9600458523398367,0.8313999145065581,0.7421743039980816,0.001198129021473129
0.9250933706643903,0.5203052652164801,0.9235234387237699,0.8504336193437577,0.9865809600755455,0.0012863513400796784
0.07490662933560964,0.47969473478351987,0.07647656127623016,0.1495663806562423,0.013419039924454477,0.0012863513400796784
0.27129368115629204,0.5648035094765584,0.8039513040217035,0.15961528451322346,0.5082107692678645,0.009294266451437922
0.728706318843708,0.43519649052344156,0.19604869597829652,0.8403847154867765,0.49178923073213554,0.009294266451437922
0.07900578309385996,4.998369106220394e-7,0.651558773882472,0.6477265175389438,0.7977218868679973,0.0020648822121922023
0.92099421690614,0.9999995001630894,0.34844122611752804,0.3522734824610561,0.2022781131320027,0.0020648822121922023
0.9895407977173749,0.9497993606413307,0.1597032867480875,0.8605188351571706,0.5845210271615648,0.0016513610744071899
0.010459202282625138,0.05020063935866927,0.8402967132519125,0.13948116484282932,0.41547897283843516,0.0016513610744071899
0.10296846320432985,0.22117930457968987,0.5676586724061751,0.209624933451782,0.9658040190112357,0.002348461646220222
0.8970315367956702,0.7788206954203101,0.43234132759382493,0.790375066548218,0.03419598098876431,0.002348461646220222
0.5329949459051274,0.04284066336264134,0.08886969391850875,0.32727125622489056,0.9111717845649371,0.002957605830226123
0.46700505409487264,0.9571593366373586,0.9111303060814913,0.6727287437751094,0.08882821543506293,0.002957605830226123
0.8638279578609769,0.26212230299264483,0.8202515467631194,0.11765007078129734,0.5088925029563174,0.00616177007382638
0.1361720421390231,0.7378776970073552,0.1797484532368806,0.8823499292187027,0.4911074970436827,0.00616177007382638
0.051554458932808946,0.1399523606546445,0.6365403348057422,0.8835186264599614,0.025996774872271276,0.001728640851064943
0.948445541067191,0.8600476393453556,0.36345966519425776,0.11648137354003864,0.9740032251277287,0.001728640851064943
0.08413386492824568,0.5136994640765962,0.22565089689527465,0.5065287331532203,0.6885682574331309,0.0072223355817019035
0.9158661350717543,0.48630053592340383,0.7743491031047254,0.49347126684677967,0.3114317425668692,0.0072223355817019035
0.8769915330278496,0.4049972720824796,0.7618838667684025,0.6685726065569148,0.03382516048988809,0.003342526766244847
0.12300846697215044,0.5950027279175204,0.23811613323159753,0.33142739344308525,0.966174839510112,0.003342526766244847
0.1472032994311933,0.9296916614352417,0.30924888376447496,0.6865636021697012,0.9524464313244512,0.0028741118350223745
0.8527967005688067,0.07030833856475821,0.690751116235525,0.3134363978302987,0.04755356867554879,0.0028741118350223745
0.9821029738569363,0.8508309864705621,0.06327523880161418,0.5018996011121252,0.04133902227358455,0.0010608997416043076
0.01789702614306363,0.1491690135294379,0.9367247611983859,0.4981003988878749,0.9586609777264155,0.0010608997416043076
0.06613141417155687,0.7529175444770645,0.810969699616815,0.022644310631534263,0.24647642366937064,0.0022376001392146916
0.9338685858284431,0.24708245552293545,0.18903030038318502,0.9773556893684657,0.7535235763306294,0.0022376001392146916
0.6654554398385908,0.007441742262057275,0.9430624580795429,0.1302323700349691,0.30357684469276647,0.0020460791068122957
0.33454456016140915,0.9925582577379427,0.056937541920457024,0.8697676299650309,0.6964231553072335,0.0020460791068122957
0.0015812175326910102,0.14412456099865337,0.1347889722213311,0.33401232797142955,0.9154314713998888,0.0015523039812649628
0.998418782467309,0.8558754390013467,0.8652110277786689,0.6659876720285705,0.08456852860011117,0.0015523039812649628
0.48104975777926373,0.004594969917195207,0.4217457871921138,0.7945070400331344,0.1178562752195552,0.0026977890952333996
0.5189502422207363,0.9954050300828048,0.5782542128078862,0.2054929599668655,0.8821437247804448,0.0026977890952333996
0.5366971934550381,0.6710258583251721,0.11607076315993604,0.6977152863509167,0.7994079302109154,0.010496893790479578
0.4633028065449619,0.32897414167482786,0.883929236840064,0.3022847136490833,0.20059206978908467,0.010496893790479578
0.4889150221844201,0.9419985264092833,0.923927326925201,0.09064755320893389,0.2995864332189253,0.0027813334849592325
0.5110849778155799,0.058001473590716765,0.07607267307479901,0.9093524467910661,0.7004135667810747,0.0027813334849592325
0.7112792917368554,0.5642086208185332,0.4008597851985931,0.09164944772996195,0.46129585114946164,0.002975236964169902
0.28872070826314455,0.4357913791814668,0.5991402148014069,0.908350552270038,0.5387041488505383,0.002975236964169902
0.9283251533534138,0.30317838467208946,0.1295118611969269,0.7808835267107344,4.999073268332235e-7,0.0011086902592556435
0.07167484664658613,0.6968216153279105,0.8704881388030731,0.2191164732892657,0.9999995000926731,0.0011086902592556435
0.8534291490542872,0.3514455989519959,0.9520083281662086,0.8830649023005407,0.12269999033112829,0.002524804878277261
0.1465708509457128,0.6485544010480041,0.047991671833791424,0.11693509769945926,0.8773000096688717,0.002524804878277261
0.062378030521319835,0.6231594695654512,0.44113163316021886,0.5963590034070617,0.13715407620154227,0.006596598579603398
0.9376219694786802,0.37684053043454885,0.5588683668397811,0.4036409965929383,0.8628459237984577,0.006596598579603398
0.7543109836346042,0.2746027038147429,0.863280923884403,0.025940986329085855,0.051351155598591575,0.002059013769342572
0.24568901636539578,0.7253972961852571,0.13671907611559703,0.9740590136709142,0.9486488444014084,0.002059013769342572
0.5344022952451678,0.8692029213804343,0.22395065320764207,0.09488714458552866,0.9218705002942995,0.002927908474305488
0.4655977047548322,0.13079707861956574,0.7760493467923579,0.9051128554144714,0.07812949970570046,0.002927908474305488
0.11320064623914641,0.9542422040144319,0.6794241775624433,0.10576620126750563,0.5883661285009046,0.00321868344239038
0.8867993537608536,0.04575779598556805,0.32057582243755667,0.8942337987324944,0.4116338714990953,0.00321868344239038
